id_festival,date_debut,date_fin,lieu_principal,nb_pass_dispo,nb_pas_indispo,nb_pass_total,nom,site_web,status,tarif_pass,commune,domaine,sous_domaine
684,2024-04-20,2024-06-30,PARIS,,,158,Festival Circulations,https://www.festival-circulations.com/,,31,75101,ARTS PLASTIQUES ET VISUELS,PHOTOGRAPHIE
685,2024-10-07,2024-10-08,MUIZON,,,268,Festival Cirko Galop,https://www.facebook.com/events/687941388213851/,,11,51391,CIRQUE ET ARTS DE LA RUE,CIRQUE
686,2024-11-01,2024-11-11,ALES,,,261,Festival Cirque en Marche,https://www.polecirqueverrerie.com/,,34,30007,CIRQUE ET ARTS DE LA RUE,CIRQUE
687,2024-09-19,2024-09-24,LA ROCHELLE,,,261,Festival citoyen Ecran Vert,https://festivalecranvert.fr/,,15,17300,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL
688,2024-05-17,2024-05-20,Cluny,,,203,FESTIVAL CLUNY DANSE,http://festivalclunydanse.com,,19,71137,DANSE,DANSE CONTEMPORAINE
689,2024-03-15,2024-03-31,BLANDY LES TOURS,,,62,Festival Contes en Maisons,www.fdfr77.org,,29,77034,DIVERS SPECTACLE VIVANT,CONTE
690,2024-05-23,2024-05-26,CLICHY,,,274,FESTIVAL CONTOURS,http://www.facebook.com/events/1981618308801177,,25,92024,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
691,2024-06-07,2024-06-17,PANTIN,,,112,Festival Côté Court,www.festival-cotedopale.fr,,26,93055,CINÉMA ET AUDIOVISUEL,COURTS-MÉTRAGES
692,2024-06-10,2024-06-11,Norroy le Veneur,,,293,Festival Couarail,https://www.couarail-norroy.fr/,,21,57511,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
693,2024-10-09,2024-10-14,ANGOULEME,,,195,Festival Courant 3D,http://www.courant3d-filmfest.com/fr/accueil/,,14,16015,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL
694,2024-10-17,2024-10-22,RENNES,,,165,Festival Court Métrange - Rennes,www.courtmetrange.eu,,24,35238,CINÉMA ET AUDIOVISUEL,COURTS-MÉTRAGES
695,2024-07-20,2024-07-22,Tourtour,,,211,FESTIVAL COURTSCOURTS 2018,www.courzik.fr,,18,83139,CINÉMA ET AUDIOVISUEL,COURTS-MÉTRAGES
696,2024-08-19,2024-08-22,ST Palais sur Mer,,,76,Festival Crescendo,www.festival-crescendo.com,,27,17380,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
697,2024-07-14,2024-07-22,LA SEYNE SUR MER,,,61,FESTIVAL CUBAIN BAYAMO,http://www.bayamo.fr/,,27,83126,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
698,2024-03-29,2024-03-31,ST ETIENNE,,,112,FESTIVAL CURIEUX VOYAGEURS,http://www.curieuxvoyageurs.com/,,11,42218,CINÉMA ET AUDIOVISUEL,DOCUMENTAIRE
699,2024-04-24,2024-04-28,AGDE,,,83,FESTIVAL D HUMOUR DU CAP D AGDE,www.vincentribera-organisation.com,,25,34003,DIVERS SPECTACLE VIVANT,HUMOUR
700,2024-09-12,2024-10-06,AMBRONAY,,,267,Festival DAmbronay,http://festival.ambronay.org,,35,01007,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
701,2024-06-05,2024-06-09,Aneres,,,108,Festival dAnères - un festival de cinéma muet dans les Hautes-Pyrénées,http://www.festival-aneres.fr,,29,65009,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL
702,2024-11-07,2024-11-26,STRASBOURG,,,127,Festival dAugenblick,https://festival-augenblick.fr/fr/,,8,67482,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL
703,2024-07-04,2024-07-23,AVIGNON,,,89,Festival dAvignon,www.festival-avignon.com,,19,84007,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
704,2024-03-18,2024-03-23,VALENCE,,,167,Festival dun jour - Valence,www.lequipee.com,,20,26362,CINÉMA ET AUDIOVISUEL,ANIMATION
705,2024-11-24,2024-11-25,DRANCY,,,284,Festival d'accordéon de Drancy Médard Ferrero,www.drancy.net,,14,93029,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
706,2024-04-27,2024-04-28,COLMAR,,,55,FESTIVAL D'AILLEURS D'ICI,http://dailleursdici.com,,21,68066,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
707,2024-07-11,2024-07-16,AMBERT,,,135,FESTIVAL D'AMBERT (LA RONDE DES COPAINS DU MONDE),www.festival-ambert.fr,,30,63003,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
708,2024-09-25,2024-10-01,BIARRITZ,,,176,Festival d'Amérique latine de Biarritz,https://www.festivaldebiarritz.com/,,21,64122,CINÉMA ET AUDIOVISUEL,CINÉMAS ÉTRANGERS
709,2024-06-10,2024-06-29,ANGERS,,,69,FESTIVAL D'ANJOU,http://www.festivaldanjou.com/,,24,49007,THÉÂTRE,THÉÂTRE
710,2024-06-12,2024-07-01,Longuenée-en-Anjou,,,176,FESTIVAL D'ANJOU,www.festivaldanjou.com,,15,49200,THÉÂTRE,THÉÂTRE
711,2024-08-26,2024-09-02,Thiré,,,224,FESTIVAL DANS LES JARDINS DE WILLIAM CHRISTIE,www.evenements.vendee.fr,,10,85290,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
712,2024-12-06,2024-12-16,MARSEILLE,,,187,Festival Dansem,http://dansem.org/,,16,13201,DANSE,DANSE
713,2024-05-29,2024-05-30,MONTATAIRE,,,278,FESTIVAL DANSES ET MUSIQUES DU MONDE DE MONTATAIRE,www.mairie-montataire.fr/,,20,60414,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
714,2024-08-11,2024-08-14,SALON DE PROVENCE,,,162,FESTIVAL D'ART LYRIQUE DE SALON,,,17,13103,MUSIQUES CLASSIQUES,LYRIQUE ET CHORAL
715,2024-08-05,2024-08-11,FLEURANCE,,,62,Festival d'astronomie de Fleurance,http://www.festival-astronomie.fr/,,14,32132,DOMAINES DIVERS,SCIENCES ET TECHNIQUES
716,2024-09-11,2024-01-01,PARIS,,,260,Festival d'Automne de Paris,www.festival-automne.com,,28,75101,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
717,2024-06-07,2024-06-07,AUVERS SUR OISE,,,237,Festival d'Auvers-sur-Oise,http://festival-auvers.com/,,29,95039,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
718,2024-06-08,2024-06-09,SERIGNAN,,,136,Festival de bande dessinée de Sérignan,www.ville-serignan.fr,,15,34299,LIVRE ET LITTÉRATURE,BANDE DESSINÉE
719,2024-08-17,2024-08-24,BANGOR,,,253,Festival de Bangor,http://www.belle-ile.com/faire/sortir/festivals-et-theatre/136204-festival-de-bangor,,12,56009,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
720,2024-11-17,2024-11-19,Colomiers,,,158,Festival de BD de Colomiers,http://www.ville-colomiers.fr,,29,31149,LIVRE ET LITTÉRATURE,BANDE DESSINÉE
721,2024-08-23,2024-08-25,Sollies Ville,,,64,Festival de BD de Solliès-Ville,www.festivalbd.com,,11,83132,LIVRE ET LITTÉRATURE,BANDE DESSINÉE
722,2024-07-05,2024-07-09,BELLAC,,,120,Festival de Bellac,www.theatre-du-cloitre.fr,,24,87011,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
723,2024-08-07,2024-08-12,Pertuis,,,205,FESTIVAL DE BIG BAND DE PERTUIS,http://www.festival-jazz-bigband-pertuis.com,,34,84089,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
724,2024-07-07,2024-07-09,BOBITAL,,,248,FESTIVAL DE BOBITAL L'ARMOR A SONS,http://www.bobital-festival.fr,,8,22008,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
725,2024-08-08,2024-08-15,BOURG MADAME,,,151,FESTIVAL DE BOURG-MADAME,www.festivalbourgmadame.fr,,23,66025,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
726,2024-07-28,2024-07-29,Penvenan,,,212,FESTIVAL DE BUGUELES,https://www.festivaldebugueles.fr/,,32,22166,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
727,2024-07-16,2024-08-01,CARCASSONNE,,,97,FESTIVAL DE CARCASSONNE,www.festivaldecarcassonne.fr,,13,11069,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
728,2024-07-18,2024-08-13,ST Michel de Chaillol,,,210,Festival de Chaillol,http://www.festivaldechaillol.com,,19,05153,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
729,2024-06-28,2024-07-13,Chambord,,,286,FESTIVAL DE CHAMBORD,https://www.chambord.org,,18,41034,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
730,2024-03-29,2024-03-31,PARIS,,,100,FESTIVAL DE CHORO,http://clubduchorodeparis.free.fr/,,9,75101,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
731,2024-08-18,2024-08-26,DOUARNENEZ,,,131,Festival de Cinéma de Douarnenez Gouel Ar Filmou,www.festival-douarnenez.com,,16,29046,CINÉMA ET AUDIOVISUEL,CINÉMAS ÉTRANGERS
732,2024-11-09,2024-11-17,MARSEILLE,,,174,Festival de cinéma espagnol de Marseille CineHorizontes,http://cinehorizontes.com/,,23,13201,CINÉMA ET AUDIOVISUEL,CINÉMAS ÉTRANGERS
733,2024-12-16,2024-12-23,BOURG ST MAURICE,,,235,Festival de cinéma européen des Arcs,https://lesarcs-filmfest.com/fr,,32,73054,CINÉMA ET AUDIOVISUEL,CINÉMAS ÉTRANGERS
734,2024-08-14,2024-08-20,Confolens,,,98,FESTIVAL DE CONFOLENS,,,29,16106,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
735,2024-07-25,2024-07-30,QUIMPER,,,138,Festival de Cornouaille,http://www.festival-cornouaille.bzh/fr/,,20,29232,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
736,2024-08-24,2024-08-27,CUGAND,,,152,FESTIVAL DE CUGAND,http://www.festival-cugand.fr/,,18,85076,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
737,2024-11-29,2024-12-15,CANNES,,,151,Festival de Danse - Cannes Côte dAzur France,https://www.festivaldedanse-cannes.com/,,23,06029,DANSE,DANSE CONTEMPORAINE
738,2024-05-25,2024-05-26,CUGNAUX,,,137,FESTIVAL DE DANSE JAZZ,http://www.theatredesgrandsenfants.com/theatre/festival-de-danse-jazz,,8,31157,DANSE,DANSE
739,2024-05-11,2024-05-13,BREST,,,238,Festival de fanfares Brest et Ouessant,,,22,29019,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
740,2024-03-13,2024-03-16,GRENOBLE,,,278,Festival de géopolitique de Grenoble,https://www.festivalgeopolitique.com/,,33,38185,TRANSDISCIPLINAIRE,GÉOPOLITIQUE
741,2024-03-14,2024-04-06,AUCAMVILLE,,,161,Festival de Guitare dAucamville et du Nord Toulousain,www.guitareaucamville.com,,11,31022,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
742,2024-10-13,2024-10-15,PUTEAUX,,,53,FESTIVAL DE GUITARE DE PUTEAUX,http://www.puteaux.fr/Agenda/Festival-Guitare-2018,,26,92062,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
743,2024-07-10,2024-07-16,STE ANNE,,,251,Festival de Gwo ka,https://fr-fr.facebook.com/Festival-de-Gwoka-de-Sainte-Anne-291492637695533,,34,97128,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
744,2024-08-18,2024-08-19,VILLENEUVE LES BEZIERS,,,138,FESTIVAL DE JAZZ DE VILLENEUVE LES BEZIERS,,,15,34336,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
745,2024-03-29,2024-03-30,Hirson,,,89,FESTIVAL DE JAZZ D'HIRSON,https://transfrontalieres.wordpress.com/,,33,02381,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
746,2024-03-22,2024-03-24,Rochegude,,,223,FESTIVAL DE JAZZ TRADITIONNEL DE ROCHEGUDE,www.ajtderochegude.com,,25,26275,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
747,2024-09-26,2024-09-26,PARIS,,,58,FESTIVAL DE JERUSALEM,www.philharmoniedeparis.fr/fr/activite/musique-de-chambre/19023-festival-de-jerusalem,,12,75101,MUSIQUES CLASSIQUES,MUSIQUE DE CHAMBRE
748,2024-07-12,2024-07-14,Couthures sur Garonne,,,226,Festival de journalisme de Couthures,https://festivalinternationaldejournalisme.com/,,31,47074,DOMAINES DIVERS,JOURNALISME
749,2024-05-25,2024-05-28,LILLE,,,77,Festival de lAcharnière,http://festival.lacharniere.free.fr/,,13,59350,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL
750,2024-09-20,2024-09-26,Montelimar,,,64,Festival de lécrit à lécran,www.actes-en-drome.fr,,28,26198,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL
751,2024-04-13,2024-04-22,ABBEVILLE,,,235,Festival de loiseau et de la nature dAbbeville,www.festival-oiseau-nature.com,,13,80001,TRANSDISCIPLINAIRE,CINÉMA ET NATURE
752,2024-11-18,2024-11-18,BOIS D ARCY,,,102,Festival de la bande annonce du Bois dArcy,,,16,78073,CINÉMA ET AUDIOVISUEL,BANDES ANNONCES
753,2024-04-12,2024-04-14,HUEZ,,,220,Festival de la bande dessinée d'Alpe d'Huez,www.isere-tourisme.com,,8,38191,LIVRE ET LITTÉRATURE,BANDE DESSINÉE
754,2024-09-22,2024-09-23,COLLIAS,,,212,Festival de La Basse Cour,www.labassecour.com,,30,30085,CIRQUE ET ARTS DE LA RUE,CIRQUE
755,2024-03-23,2024-03-24,COLMAR,,,196,festival de la BD de Colmar,http://lesprit-bd.com/,,16,68066,LIVRE ET LITTÉRATURE,BANDE DESSINÉE
756,2024-04-13,2024-04-14,PERROS GUIREC,,,120,Festival de la BD de Perros-Guirec,www.bdperros.com,,15,22168,LIVRE ET LITTÉRATURE,BANDE DESSINÉE
757,2024-01-26,2024-01-28,NIMES,,,143,Festival de la biographie,https://www.festivaldelabiographie.com/,,33,30189,LIVRE ET LITTÉRATURE,BIOGRAPHIE
758,2024-08-19,2024-08-29,La Chaise Dieu,,,137,Festival de la Chaise Dieu,www.chaise-dieu.com,,11,43048,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
759,2024-07-14,2024-07-16,LORMES,,,167,FESTIVAL DE LA CHANSON FRANCAISE DE LORMES,http://festivaldelormes.canalblog.com,,21,58145,MUSIQUES ACTUELLES,CHANSON
760,2024-08-18,2024-08-20,MONTLUCON,,,209,FESTIVAL DE LA CHANSON FRANCAISE DE MONTLUCON,http://www.montlucontourisme.com,,17,03185,MUSIQUES ACTUELLES,CHANSON
761,2024-07-16,2024-07-22,BOULOGNE SUR MER,,,190,Festival de la Côte d'Opale,,,22,62160,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
762,2024-09-13,2024-09-17,LA ROCHELLE,,,86,Festival de la Fiction de La Rochelle,www.festival-fictiontv.com,,31,17300,CINÉMA ET AUDIOVISUEL,AUDIOVISUEL
763,2024-11-02,2024-11-04,ISSOUDUN,,,275,FESTIVAL DE LA GUITARE A ISSOUDUN,www.issoudun-guitare.com,,14,36088,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
764,2024-07-28,2024-07-28,Landunvez,,,288,FESTIVAL DE LA MER,http://www.festivaldelamer.com,,8,29109,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
765,2024-08-25,2024-08-26,MATHA,,,202,FESTIVAL DE LA MOTTE,www.festivaldelamotte.com,,25,17224,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
766,2024-07-28,2024-07-29,Metabief,,,242,Festival de la paille,www.festivalpaille.fr,,29,25380,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
767,2024-07-20,2024-08-18,LA ROQUE D ANTHERON,,,275,Festival de La Roque d'Anthéron,http://www.festival-piano.com,,29,13084,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
768,2024-09-22,2024-09-23,ARBOUCAVE,,,215,FESTIVAL DE LA RUE DU BIZEOU,https://www.tourismelandes.com,,24,40005,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
769,2024-07-06,2024-08-24,Brive la Gaillarde,,,189,Festival de la Vézère,www.festival-vezere.com,,35,19031,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
770,2024-05-16,2024-05-19,CHATEAUROUX,,,66,FESTIVAL DE LA VOIX A CHATEAUROUX,www.festivaldelavoix-chateauroux.fr,,24,36044,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
771,2024-08-25,2024-08-26,TREVOUX,,,158,FESTIVAL DE L'AIN A L'AUTRE,https://www.festivaaal.com/,,24,01427,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
772,2024-09-30,2024-10-22,LANVELLEC,,,130,FESTIVAL DE LANVELLEC,www.festival-lanvellec.fr,,9,22119,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
773,2024-09-22,2024-11-10,LAON,,,195,FESTIVAL DE LAON,www.festival-laon.fr,,31,02408,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
774,2024-07-07,2024-07-15,LES ADRETS,,,285,Festival de l'Arpenteur,www.scenes-obliques.eu,,33,38002,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE
775,2024-03-29,2024-05-26,PARIS,,,86,Festival de l'Astre,http://cie-astre.com/,,28,75101,THÉÂTRE,THÉÂTRE
776,2024-05-21,2024-05-28,LE MANS,,,177,FESTIVAL DE L'EPAU,https://epau.sarthe.fr/,,16,72181,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
777,2024-06-07,2024-06-09,FONTAINEBLEAU,,,134,Festival de l'histoire de l'art de Fontainebleau,http://festivaldelhistoiredelart.com/,,17,77186,DOMAINES DIVERS,HISTOIRE ET PATRIMOINE
778,2024-10-12,2024-10-13,Carry le Rouet,,,77,FESTIVAL DE L'HUMOUR DE CARRY LE ROUET,http://www.mairie-carrylerouet.fr,,34,13021,DIVERS SPECTACLE VIVANT,HUMOUR
779,2024-09-08,2024-09-10,OUESSANT,,,151,FESTIVAL DE L'ILOPHONE,http://www.ilophone.com,,30,29155,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
780,2024-05-22,2024-05-26,Mamoudzou,,,257,Festival de l'image sous-marine,https://fr-fr.facebook.com/Festival-de-lImage-Sous-Marine-de-Mayotte-601258786696224/,,17,97611,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL
781,2024-09-30,2024-12-16,PARIS,,,300,FESTIVAL DE L'IMAGINAIRE,www.festivaldelimaginaire.com,,19,75101,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
782,2024-09-07,2024-09-10,MONTEMBOEUF,,,113,FESTIVAL DE L'IMPREVU,http://www.imprevu-festival.fr/,,19,16225,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
783,2024-10-13,2024-10-15,Villemandeur,,,56,FESTIVAL DE LISLEDON,www.lisledonfestival.fr,,10,45338,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
784,2024-04-03,2024-04-09,PARIS,,,193,Festival de littérature & culture italiennes Italissimo,www.italissimofestival.com,,30,75101,LIVRE ET LITTÉRATURE,LITTÉRATURES ÉTRANGÈRES
785,2024-08-19,2024-09-17,Sceaux,,,241,FESTIVAL DE L'ORANGERIE DE SCEAUX,http://www.festival-orangerie.fr/,,32,92071,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
786,2024-10-07,2024-10-07,VILLENEUVE D ASCQ,,,60,FESTIVAL DE MAGIE FANT ASCQ,,,20,59009,DIVERS SPECTACLE VIVANT,MAGIE
787,2024-10-03,2024-10-21,IVRY SUR SEINE,,,112,FESTI'VAL DE MARNE,www.festivaldemarne.org,,18,94041,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
788,2024-06-16,2024-07-09,MARSEILLE,,,106,FESTIVAL DE MARSEILLE,www.festivaldemarseille.com,,13,13201,PLURIDISCIPLINAIRE SPECTACLE VIVANT,DANSE ET ARTS MULTIPLES
789,2024-08-22,2024-08-29,MARTIGUES,,,69,FESTIVAL DE MARTIGUES,www.festivaldemartigues.com,,27,13056,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
790,2024-07-29,2024-08-04,MONTIGNAC,,,162,FESTIVAL DE MONTIGNAC,http://www.festivaldemontignac.fr/,,12,24291,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
791,2024-09-23,2024-10-14,RIBEAUVILLE,,,62,FESTIVAL DE MUSIQUE ANCIENNE DE RIBEAUVILLE,www.musiqueancienneribeauville.eu,,22,68269,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
792,2024-06-04,2024-07-02,ST MICHEL,,,232,Festival de musique ancienne et baroque de Saint-Michel,www.festival-saint-michel.fr,,25,02684,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
793,2024-04-23,2024-04-27,ARCACHON,,,74,FESTIVAL DE MUSIQUE DE CHAMBRE A ARCACHON,http://www.ville-arcachon.fr/,,14,33009,MUSIQUES CLASSIQUES,MUSIQUE DE CHAMBRE
794,2024-02-09,2024-02-10,Compans,,,191,FESTIVAL DE MUSIQUE DE COMPANS,www.mairiedecompans.fr,,10,77123,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
795,2024-06-04,2024-06-15,VILLENEUVE LES MAGUELONE,,,210,Festival de musique de Maguelone,http://www.musiqueancienneamaguelone.com/,,30,37337,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
796,2024-07-29,2024-08-12,MENTON,,,255,Festival de Musique de Menton,www.festival-musique-menton.fr,,30,06083,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
797,2024-06-12,2024-07-10,SIX FOURS LES PLAGES,,,132,FESTIVAL DE MUSIQUE DE TOULON - LE FESTIVAL ESTIVAL,http://www.festivalmusiquetoulon.com/,,28,83129,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
798,2024-08-11,2024-08-13,BRANDO,,,72,FESTIVAL DE MUSIQUE D'ERBALUNGA,,,33,2B043,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
799,2024-06-09,2024-06-25,ST CLAUDE,,,66,Festival De Musique Du Haut Jura,http://www.festival-musique-baroque-jura.com/,,32,39478,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
800,2024-06-22,2024-06-23,Thiais,,,167,FESTIVAL DE MUSIQUE FRANCO AMERICAINE DE THIAIS,http://www.ville-thiais.fr,,27,94073,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
801,2024-04-10,2024-04-20,PERPIGNAN,,,83,FESTIVAL DE MUSIQUE SACRÉE DE PERPIGNAN,www.mairie-perpignan.fr/,,8,66136,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
802,2024-07-30,2024-08-03,CARPENTRAS,,,71,FESTIVAL DE MUSIQUES JUIVES DE CARPENTRAS,http://www.festival-musiques-juives-carpentras.com,,25,84031,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
803,2024-07-20,2024-07-22,NEOULES,,,157,Festival de Néoules,https://festival-de-neoules.fr,,12,83088,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
804,2024-06-18,2024-07-23,NIMES,,,136,FESTIVAL DE NIMES,www.festivaldenimes.com,,35,30189,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
805,2024-08-25,2024-08-26,Nonette,,,167,FESTIVAL DE NONETTE / SCENES DE VIE,http://www.lahautsijysuis.fr/,,10,63255,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
806,2024-07-05,2024-07-07,LECCI,,,154,Festival De pages en plages,www.depagesenplages.fr,,25,2A139,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE
807,2024-04-13,2024-04-28,AIX EN PROVENCE,,,108,FESTIVAL DE PAQUES A AIX EN PROVENCE,www.festivalpaques.com,,20,13001,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
808,2024-04-20,2024-05-04,DEAUVILLE,,,267,FESTIVAL DE PAQUES DE DEAUVILLE,www.musiqueadeauville.com,,19,14220,MUSIQUES CLASSIQUES,MUSIQUE DE CHAMBRE
809,2024-04-21,2024-04-26,FONTENAY SOUS BOIS,,,138,FESTIVAL DE PASSAGE,www.smj.fontenay-sous-bois.fr,,11,94033,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
810,2024-05-03,2024-05-05,STRASBOURG,,,81,Festival de performances intermédias,https://www.facebook.com/InactFestivalDePerformancesMixmedias/,,10,67482,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE
811,2024-09-16,2024-09-16,PERTHES,,,198,FESTIVAL DE PERTHES EN GATINAIS (concert du Pays de Bière),www.concertpaysdebiere.org,,20,77359,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
812,2024-06-03,2024-10-01,LA GACILLY,,,205,Festival de Photo de La Gacilly,https://www.festivalphoto-lagacilly.com/,,31,56061,ARTS PLASTIQUES ET VISUELS,PHOTOGRAPHIE
813,2024-07-10,2024-07-28,ST MALO DU BOIS,,,156,Festival de Poupet,www.festival-poupet.com,,17,85240,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
814,2024-07-18,2024-07-28,PUYCELSI,,,79,FESTIVAL DE PUYCELSI,www.festivalpuycelsi.com,,20,81217,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
815,2024-09-15,2024-09-17,FAYENCE,,,68,FESTIVAL DE QUATUORS A CORDES EN PAYS DE FAYENCE,www.quatuors-fayence.com,,15,83055,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
816,2024-08-02,2024-08-12,RAMATUELLE,,,199,Festival de Ramatuelle,www.festivalderamatuelle.com,,9,83101,THÉÂTRE,THÉÂTRE
817,2024-07-20,2024-07-29,ROBION,,,198,FESTIVAL DE ROBION,www.festivalderobion.com,,14,84099,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
818,2024-08-06,2024-08-27,Rocamadour,,,67,FESTIVAL DE ROCAMADOUR,www.rocamadourfestival.com,,31,46240,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
819,2024-09-15,2024-09-17,RAMONVILLE ST AGNE,,,126,Festival de Rue de Ramonville,http://www.festivalramonville-arto.fr/,,12,31446,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
