id_etape,duree_depuis_depart,prix_etape,id_covoiturage,id_lieu
23480,577,8,7882,3679
23481,670,10,7882,187
23482,750,4,7882,4512
23483,896,8,7882,5795
23484,0,15,7883,3706
23485,0,17,7884,3988
23486,483,15,7884,2215
23487,533,2,7884,3985
23488,661,7,7884,6376
23489,0,16,7885,4300
23490,0,20,7886,4550
23491,0,14,7887,4672
23492,0,3,7888,4586
23493,52,4,7888,4764
23494,192,3,7888,3656
23495,252,7,7888,5833
23496,0,11,7889,6868
23497,372,17,7889,158
23498,383,6,7889,7273
23499,0,15,7890,7047
113192,322,4,37650,3788
113193,0,14,37651,6657
113194,0,17,37652,3785
113195,466,10,37652,4813
113196,494,5,37652,7073
113197,585,10,37652,4524
113198,0,10,37653,3776
113199,489,16,37653,3882
113200,0,6,37654,5306
113201,343,2,37654,1302
113202,431,2,37654,3740
113203,0,19,37655,3702
113204,268,7,37655,4840
113205,379,8,37655,5982
113206,537,3,37655,5882
113207,0,12,37656,6278
113208,0,10,37657,1977
113209,0,4,37658,7284
113210,610,5,37658,5866
113211,643,13,37658,6883
113212,0,20,37659,6998
113213,419,14,37659,3896
113214,470,6,37659,4329
113215,0,14,37660,805
113216,376,3,37660,3761
113217,480,4,37660,461
113218,0,3,37661,3706
113219,336,16,37661,613
113220,0,5,37662,6300
113221,0,14,37663,3766
113222,228,8,37663,6689
113223,365,6,37663,3709
113224,0,14,37664,3850
113225,427,5,37664,4537
113226,580,3,37664,1922
113227,0,7,37665,2674
113228,154,6,37665,4590
113229,158,4,37665,3408
113230,0,4,37666,3788
113231,553,15,37666,4530
113232,642,4,37666,4476
113233,749,16,37666,3750
113234,0,7,37667,3716
113235,601,11,37667,3635
113236,736,12,37667,3846
113237,778,2,37667,4624
113238,906,3,37667,4549
113239,0,15,37668,5834
113240,222,9,37668,7285
113241,230,4,37668,5866
113242,0,17,37669,1773
113243,295,5,37669,3845
113244,327,3,37669,4752
113245,370,2,37669,4461
113246,430,8,37669,4551
113247,0,14,37670,3636
113248,181,2,37670,2383
113249,326,8,37670,3853
113250,498,8,37670,3713
113251,643,8,37670,3763
113252,0,6,37671,6356
113253,504,10,37671,1150
113254,649,4,37671,3882
113255,827,8,37671,651
113256,955,9,37671,3717
113257,0,18,37672,6357
113258,0,16,37673,1238
113259,317,10,37673,3885
113260,438,6,37673,3030
113261,0,7,37674,6768
113262,0,7,37675,490
113263,494,3,37675,7266
113264,659,3,37675,3653
113265,0,20,37676,613
113266,219,13,37676,6783
113267,328,17,37676,6773
113268,453,6,37676,3721
113269,0,17,37677,4550
113270,442,5,37677,4459
113271,500,3,37677,3733
113272,566,4,37677,3983
113273,0,9,37678,3753
113274,0,8,37679,3503
113275,207,16,37679,4672
113276,0,14,37680,2
23500,563,5,7890,3715
23501,634,10,7890,4525
23502,699,9,7890,1694
23503,0,7,7891,3886
23504,222,17,7891,4809
23505,391,4,7891,4395
23506,0,18,7892,4461
23507,326,7,7892,677
23508,342,2,7892,3229
23509,461,3,7892,8
23510,0,10,7893,3766
23511,492,5,7893,1384
23512,0,15,7894,3855
23513,182,2,7894,2499
23514,0,11,7895,132
23515,403,11,7895,3655
23516,474,5,7895,7041
23517,673,5,7895,1735
23518,0,3,7896,3656
23519,175,16,7896,3503
23520,372,8,7896,7253
23521,458,6,7896,3712
23522,0,5,7897,3512
23523,523,5,7897,3975
23524,555,13,7897,3739
23525,747,11,7897,7090
23526,894,5,7897,3512
23527,0,19,7898,7269
23528,477,4,7898,7252
23529,630,5,7898,4562
23530,0,15,7899,3637
23531,149,12,7899,3887
23532,310,4,7899,7285
23533,0,17,7900,3503
23534,160,10,7900,3504
23535,163,3,7900,6111
23536,200,12,7900,3655
23537,0,12,7901,5796
23538,365,4,7901,4747
23539,0,6,7902,6873
23540,481,2,7902,3963
23541,643,13,7902,3368
23542,0,7,7903,3734
23543,333,5,7903,4541
23544,533,2,7903,5835
23545,683,9,7903,7274
23546,691,5,7903,3975
23547,0,8,7904,4512
23548,532,14,7904,140
23549,595,3,7904,4375
23550,696,2,7904,459
23551,847,8,7904,3766
23552,0,16,7905,4510
23553,55,4,7905,5879
23554,0,13,7906,6876
23555,172,8,7906,3755
23556,217,5,7906,1775
23557,0,8,7907,6376
23558,431,18,7907,3784
23559,0,15,7908,3883
23560,464,2,7908,4534
23561,544,3,7908,2048
23562,0,14,7909,2674
23563,549,10,7909,3788
23564,575,8,7909,3638
113277,0,10,37681,2049
23566,265,13,7910,3720
113278,0,10,37682,2674
23568,0,5,7911,7252
23569,526,11,7911,3887
23570,617,3,7911,4519
23571,0,5,7912,6931
23572,564,3,7912,1396
23573,0,3,7913,7290
23574,595,8,7913,7288
23575,643,2,7913,2049
23576,781,5,7913,7047
23577,885,3,7913,3653
23578,0,8,7914,4471
23579,614,2,7914,3368
23580,805,4,7914,2090
23581,0,9,7915,7276
23582,298,4,7915,4793
23583,467,13,7915,1173
23584,0,11,7916,6377
23585,465,3,7916,7259
23586,629,5,7916,613
23587,0,10,7917,6931
23588,121,8,7917,1993
23589,283,4,7917,4532
23590,356,2,7917,3629
23591,388,2,7917,4516
23592,0,18,7918,3
23593,321,8,7918,2430
23594,384,2,7918,5857
23595,0,18,7919,6378
23596,388,17,7919,3706
23597,512,3,7919,7110
23598,694,11,7919,4522
23599,862,2,7919,3729
113280,738,16,37682,3417
113281,899,10,37682,3762
113282,1050,9,37682,3728
113283,0,6,37683,1734
113284,480,16,37683,6928
113285,567,14,37683,3719
113286,755,4,37683,1261
113288,39,9,37684,3764
113289,0,9,37685,5811
113290,0,12,37686,7274
113291,502,6,37686,6936
23600,0,13,7920,1977
23601,192,3,7920,2505
23602,358,3,7920,4524
23603,406,3,7920,3890
23604,586,12,7920,1984
23605,0,14,7921,2464
23606,0,17,7922,3605
23607,0,18,7923,1727
23608,99,3,7923,4750
23609,202,4,7923,3510
23610,366,5,7923,4516
23611,0,10,7924,6935
23612,0,16,7925,4512
23613,558,3,7925,3722
23614,632,3,7925,2493
23615,0,18,7926,3768
23616,0,16,7927,6387
23617,550,4,7927,1977
23618,680,7,7927,4315
23619,847,8,7927,999
23620,0,11,7928,6138
23621,0,20,7929,3487
23622,314,8,7929,4787
23623,0,6,7930,4542
23624,166,7,7930,7258
23625,0,12,7931,3845
23627,335,4,7931,5805
23628,0,8,7932,3503
23629,0,6,7933,6300
23630,94,4,7933,4735
23631,0,5,7934,7271
23632,0,16,7935,3742
23633,235,4,7935,3983
23634,0,6,7936,2431
23635,602,3,7936,6702
23636,646,2,7936,1710
23637,763,7,7936,3726
23638,850,10,7936,480
23639,0,5,7937,3744
23640,0,4,7938,1992
23641,0,18,7939,4476
23642,360,3,7939,126
23643,0,16,7940,5834
23644,349,3,7940,6791
23645,445,2,7940,7277
23646,589,2,7940,7252
23647,701,9,7940,1420
23648,0,3,7941,460
23649,0,17,7942,3704
23650,214,12,7942,2090
23652,457,3,7942,1928
23653,0,8,7943,7073
23654,500,3,7943,3733
23655,0,9,7944,6655
23656,324,10,7944,3871
23657,451,3,7944,7020
23658,618,2,7944,1384
23659,0,12,7945,3977
23660,458,5,7945,4764
23661,505,4,7945,3606
23662,540,3,7945,3828
23663,0,5,7946,4550
23664,343,8,7946,4315
23665,517,7,7946,6868
23666,682,4,7946,5338
23667,0,5,7947,3926
23668,369,6,7947,3986
23669,534,5,7947,3779
23670,0,14,7948,3740
23671,0,5,7949,1694
23672,348,14,7949,3748
23673,510,4,7949,1420
23674,567,9,7949,7253
23675,0,14,7950,3983
23677,807,3,7950,3
23678,993,9,7950,3
23679,1141,2,7950,6772
23680,0,11,7951,3892
23681,116,5,7951,3747
23682,131,15,7951,3896
23683,0,6,7952,3743
23684,649,5,7952,7274
23685,693,6,7952,2505
23686,0,19,7953,3715
23687,0,18,7954,3512
23688,550,11,7954,156
23689,617,7,7954,3636
23690,784,11,7954,3757
23691,813,8,7954,4532
23692,0,16,7955,7288
23693,405,10,7955,6930
23694,587,2,7955,3775
23695,0,10,7956,3591
23696,0,14,7957,1011
23697,415,2,7957,6716
23698,429,6,7957,7106
23699,0,10,7958,461
113292,516,2,37686,3745
113293,0,17,37687,3845
113294,0,12,37688,5992
113295,0,5,37689,63
113296,303,7,37689,6300
113297,405,9,37689,3927
113298,572,10,37689,1261
113299,616,8,37689,3727
113300,0,4,37690,3888
113301,0,13,37691,4773
113302,420,8,37691,4793
113303,486,2,37691,677
113304,665,3,37691,7017
113305,0,15,37692,137
113306,259,7,37692,3854
113307,400,9,37692,6064
113308,528,3,37692,7255
113309,0,4,37693,4561
113310,247,2,37693,3701
113311,360,8,37693,6356
113312,0,16,37694,3591
113313,159,6,37694,3513
113314,181,4,37694,2144
113315,372,2,37694,7253
113316,0,14,37695,4532
113317,615,8,37695,5866
113318,803,6,37695,6066
113319,0,16,37696,3444
113320,315,8,37696,4518
113321,494,14,37696,2090
113322,0,4,37697,3761
113323,636,6,37697,1710
113324,725,11,37697,7256
113325,0,18,37698,1692
113326,92,10,37698,4503
113327,209,2,37698,4793
113328,275,15,37698,2430
113329,0,14,37699,7091
113330,0,12,37700,35
113331,408,12,37700,6153
113332,543,7,37700,7074
113333,690,5,37700,4482
113334,0,9,37701,6768
113335,562,6,37701,6357
113336,0,16,37702,4329
113337,379,5,37702,6929
113338,542,16,37702,4514
113340,0,17,37703,4764
113341,163,14,37703,2401
113342,0,14,37704,7081
113343,484,2,37704,1689
113344,551,3,37704,6937
113345,719,3,37704,7256
113346,728,3,37704,5796
113347,0,13,37705,3408
113348,269,2,37705,3763
113349,384,5,37705,7082
113350,442,3,37705,4702
113351,578,8,37705,1936
113352,0,12,37706,4551
113353,423,4,37706,4503
113354,499,11,37706,3775
113355,0,4,37707,1263
113356,528,11,37707,5879
113357,573,4,37707,4516
113358,0,3,37708,1780
113359,433,8,37708,3985
113360,440,7,37708,7279
113361,0,9,37709,1984
113362,122,5,37709,4672
113363,141,12,37709,7282
113364,165,3,37709,4751
113365,0,17,37710,7019
113366,532,3,37710,5739
113367,683,3,37710,2495
113368,808,4,37710,4521
113369,858,3,37710,4300
113370,0,5,37711,3706
113371,272,4,37711,4586
113372,0,15,37712,7162
113373,309,3,37712,155
113374,425,8,37712,480
113375,588,4,37712,156
113376,0,10,37713,3636
113377,406,10,37713,3847
113378,0,13,37714,7272
113379,417,3,37714,3742
113380,542,15,37714,81
113381,585,8,37714,4537
23700,510,2,7958,3511
23701,591,7,7958,7110
23702,0,3,7959,6702
23703,342,18,7959,4315
23704,444,12,7959,6159
23705,607,7,7959,3854
23706,758,13,7959,3872
23707,0,13,7960,2215
23708,582,8,7960,7081
23709,681,6,7960,6868
23710,842,8,7960,6153
113382,0,5,37715,3739
23712,539,8,7961,2586
23713,575,10,7961,3845
23714,585,15,7961,3760
113383,363,8,37715,1928
23716,0,8,7962,7285
23717,402,6,7962,7255
23718,0,5,7963,4549
23719,0,14,7964,7162
23720,0,15,7965,1692
23721,52,4,7965,7092
23722,247,9,7965,1931
23723,0,18,7966,6882
23724,0,17,7967,6387
23725,358,2,7967,140
23726,380,4,7967,3761
23727,565,6,7967,3822
23728,0,7,7968,5882
23729,324,11,7968,4549
23730,0,18,7969,3767
23731,375,2,7969,6875
23732,404,10,7969,3772
23733,0,5,7970,2430
23734,688,5,7970,3847
23735,689,9,7970,3710
23736,874,14,7970,3925
23737,0,18,7971,6884
23738,465,8,7971,3513
23739,469,4,7971,3855
23740,579,11,7971,3963
23741,0,19,7972,4511
23742,0,11,7973,2674
23743,0,8,7974,3763
23744,509,2,7974,4589
23745,613,18,7974,6327
23746,0,10,7975,7074
23747,96,7,7975,6937
23748,0,5,7976,6292
23749,561,14,7976,1186
23750,0,3,7977,4116
23751,0,19,7978,4299
23752,366,6,7978,4551
23753,0,11,7979,3827
23754,464,4,7979,34
23755,0,13,7980,3822
23756,315,4,7980,3510
23757,0,13,7981,3885
23758,391,2,7981,4685
23759,425,7,7981,4518
23760,539,12,7981,1772
23761,0,11,7982,1737
23762,497,18,7982,4328
23763,0,13,7983,1734
23764,0,14,7984,2612
23765,425,12,7984,6278
23766,560,6,7984,3733
23767,0,9,7985,6875
23768,0,18,7986,3826
23769,217,7,7986,3773
23770,323,9,7986,4246
23771,0,14,7987,6760
23772,583,12,7987,7081
23773,698,3,7987,3872
23774,861,4,7987,800
23775,1028,7,7987,3651
23776,0,18,7988,3469
23777,250,4,7988,4294
23778,0,15,7989,4260
23779,196,2,7989,7108
23780,263,6,7989,3682
23781,0,16,7990,6772
23782,413,15,7990,56
23783,489,3,7990,4531
23784,600,2,7990,7280
23785,0,8,7991,6883
23786,236,2,7991,7264
23787,408,5,7991,5857
23788,448,8,7991,3761
23789,505,14,7991,7266
23790,0,15,7992,4532
23791,372,2,7992,1365
23792,0,9,7993,4328
23793,203,5,7993,3976
23794,203,2,7993,3848
23795,0,16,7994,5835
23796,0,20,7995,2051
23797,577,13,7995,2090
23798,580,6,7995,7282
23799,0,7,7996,3705
113384,450,2,37715,6876
113385,641,3,37715,4672
113386,697,13,37715,2612
113387,0,3,37716,2090
113388,193,6,37716,4294
113389,337,8,37716,3734
113390,0,7,37717,5942
113391,261,2,37717,4559
23800,412,3,7996,3765
23801,445,13,7996,7090
23802,0,5,7997,2528
23803,0,19,7998,3728
23804,432,14,7998,7073
23805,0,6,7999,4375
23806,465,15,7999,2413
23807,528,2,7999,3777
23808,717,15,7999,3744
23809,761,4,7999,3408
23810,0,3,8000,4774
23811,487,3,8000,3964
23812,606,10,8000,1397
23813,688,2,8000,7252
23814,731,8,8000,3928
23815,0,15,8001,7105
23816,329,11,8001,4678
23817,499,2,8001,6702
23818,0,4,8002,5805
23819,0,4,8003,7041
23820,405,4,8003,3827
23821,544,4,8003,1694
23822,583,6,8003,4764
23823,630,2,8003,6377
23824,0,16,8004,1694
23825,0,4,8005,7279
23826,573,9,8005,4561
23827,0,19,8006,3856
23828,325,16,8006,3733
23829,438,2,8006,4531
23830,527,3,8006,3747
23831,0,19,8007,2035
23832,147,3,8007,3229
23833,274,4,8007,3732
23834,397,14,8007,3768
23835,0,4,8008,2430
23836,565,13,8008,3975
23837,700,4,8008,2612
23838,894,9,8008,490
23839,928,4,8008,5879
23840,0,7,8009,3758
23841,547,10,8009,3512
23842,569,2,8009,7018
23843,0,15,8010,7042
23844,0,17,8011,7270
23845,0,20,8012,4513
23846,0,8,8013,6300
23847,350,2,8013,6168
23848,512,9,8013,3817
23849,0,16,8014,6279
23850,534,6,8014,3510
23851,693,5,8014,3826
23852,767,3,8014,7018
23853,912,7,8014,6776
23854,0,3,8015,3820
23855,644,6,8015,3845
23856,684,4,8015,3606
23857,799,9,8015,7254
23858,0,8,8016,5834
23859,191,8,8016,4550
23860,222,4,8016,1222
23861,290,5,8016,6066
23862,451,6,8016,2431
23863,0,20,8017,3733
23864,431,2,8017,3654
23865,0,7,8018,83
23866,141,7,8018,3681
23867,185,2,8018,7091
23868,296,3,8018,3469
23869,0,13,8019,5811
23870,216,5,8019,7019
23871,372,4,8019,5834
23872,420,13,8019,6139
23873,613,6,8019,7260
23874,0,9,8020,3987
23875,567,9,8020,4683
23876,0,16,8021,3750
23877,0,16,8022,4552
23878,186,6,8022,4315
23879,368,5,8022,3985
23880,0,4,8023,1928
23881,496,9,8023,7282
23882,651,2,8023,7018
23883,708,6,8023,6656
23884,767,2,8023,2383
23885,0,3,8024,3654
23886,480,11,8024,652
23887,613,4,8024,4514
23888,740,2,8024,2528
23889,0,13,8025,3
23890,604,9,8025,5960
23891,627,3,8025,1735
23892,646,17,8025,3754
23893,676,7,8025,3769
23894,0,9,8026,3703
23895,400,12,8026,3855
23896,570,7,8026,2872
23898,710,5,8026,4678
23899,0,3,8027,1011
113392,0,4,37718,3368
113393,482,7,37718,4300
113394,515,10,37718,5794
113395,646,4,37718,3884
113396,753,3,37718,4683
113397,0,17,37719,3987
113398,0,14,37720,68
113399,103,2,37720,3761
113400,140,3,37720,1936
113401,186,11,37720,4550
113402,0,8,37721,5879
113403,140,19,37721,3728
113404,177,2,37721,6292
113405,364,16,37721,3977
113406,373,3,37721,3752
113408,135,2,37722,3883
113409,268,10,37722,1923
113410,321,2,37722,4537
113411,0,6,37723,3485
113412,443,3,37723,3029
113413,495,8,37723,4586
113414,642,2,37723,5867
113415,649,2,37723,3775
113416,0,7,37724,3983
113417,395,4,37724,4751
113418,454,9,37724,7282
113419,638,12,37724,3774
113420,0,14,37725,84
113421,145,2,37725,3770
113422,236,4,37725,3738
113423,429,6,37725,1692
113424,0,19,37726,4536
113425,0,19,37727,3725
113426,0,16,37728,7285
113427,425,3,37728,3761
113428,621,7,37728,34
113429,663,3,37728,7081
113430,769,4,37728,5850
113431,0,16,37729,3726
113432,211,2,37729,7089
113433,252,4,37729,4678
113434,0,14,37730,2547
113435,0,14,37731,6716
113436,408,4,37731,1811
113437,559,2,37731,3591
113438,645,12,37731,3852
113439,0,11,37732,4472
113440,352,15,37732,7268
113441,0,10,37733,3682
113442,35,3,37733,2612
113443,0,5,37734,4512
113444,0,4,37735,7283
113445,0,10,37736,81
113446,482,3,37736,7107
113447,508,17,37736,6772
113448,688,2,37736,4513
113449,0,11,37737,4525
113450,577,2,37737,3883
113451,0,18,37738,800
113452,236,20,37738,7107
113453,0,18,37739,3782
113454,0,7,37740,3926
113455,504,4,37740,7288
113456,526,2,37740,1421
113457,531,3,37740,3821
113458,676,7,37740,3735
113459,0,20,37741,3651
113460,488,15,37741,3773
113461,0,11,37742,83
113462,0,12,37743,3711
113463,542,7,37743,4536
113464,603,2,37743,3856
113465,0,7,37744,155
113466,307,3,37744,1977
113467,416,4,37744,3729
113468,557,4,37744,7266
113469,0,3,37745,64
113470,434,2,37745,6937
113472,0,7,37746,5879
113473,0,14,37747,3851
113474,580,9,37747,4536
113475,742,10,37747,4461
113476,785,6,37747,5811
113477,848,4,37747,7270
113478,0,16,37748,7275
113479,419,2,37748,4764
113480,568,4,37748,1736
113481,705,3,37748,7045
113482,0,5,37749,7162
113484,749,19,37749,6931
23900,249,2,8027,2034
23901,315,3,8027,5942
23902,490,3,8027,5805
23903,513,3,8027,6800
23904,0,4,8028,3735
23905,442,2,8028,4471
23906,501,5,8028,5972
23907,575,2,8028,3707
23908,0,14,8029,3654
23909,208,3,8029,3679
23910,0,18,8030,3890
23911,257,5,8030,2464
23912,0,9,8031,6079
23913,344,9,8031,3707
23914,473,3,8031,3504
23915,630,3,8031,7110
23916,730,15,8031,7018
23917,0,20,8032,3828
23918,387,5,8032,3705
23919,582,9,8032,4521
23920,729,6,8032,4537
23921,0,17,8033,4527
23922,559,2,8033,3772
23923,0,5,8034,999
23924,0,9,8035,3853
23925,513,6,8035,3761
23926,566,6,8035,6292
23927,749,17,8035,3766
23928,0,17,8036,4588
23929,193,4,8036,3963
23930,0,17,8037,4587
23931,197,6,8037,7090
23932,229,3,8037,5961
23933,0,4,8038,3758
23934,146,8,8038,6937
23935,201,4,8038,3753
23936,328,3,8038,5795
23937,525,19,8038,3736
23938,0,12,8039,4532
23939,346,13,8039,2872
23940,383,2,8039,6884
23941,489,15,8039,126
23942,0,3,8040,1977
23943,0,10,8041,480
23944,155,4,8041,4511
23945,291,8,8041,5992
23946,0,7,8042,1362
23947,447,2,8042,7092
23948,573,7,8042,4458
23949,585,7,8042,7287
23950,655,4,8042,2383
23951,0,7,8043,6935
23952,0,5,8044,6657
23953,469,8,8044,3820
23954,512,7,8044,84
23955,612,4,8044,4475
23956,792,2,8044,3853
23957,0,10,8045,7255
23958,477,7,8045,3896
23959,654,7,8045,460
23960,0,14,8046,2586
23961,455,8,8046,3776
23962,635,3,8046,3510
23963,671,18,8046,7106
23964,0,11,8047,3638
23965,171,3,8047,5834
23966,0,15,8048,6377
23967,123,10,8048,3975
23968,244,11,8048,3770
23969,351,3,8048,6768
23970,0,12,8049,3730
23971,387,4,8049,6776
23972,476,6,8049,3788
23973,494,4,8049,4747
23974,676,3,8049,3845
23975,0,11,8050,4246
23976,413,8,8050,5811
23977,540,20,8050,3983
23978,0,4,8051,5879
23979,237,2,8051,3743
23980,372,6,8051,4294
23981,568,10,8051,3819
23982,590,7,8051,4329
23983,0,4,8052,3828
23984,510,10,8052,3770
23985,528,7,8052,2464
23986,533,13,8052,3504
23987,0,15,8053,2401
23988,131,7,8053,7275
23989,273,4,8053,7257
23990,442,5,8053,1977
23991,0,15,8054,1261
23992,143,14,8054,4298
23993,244,9,8054,4516
23994,0,15,8055,4735
23995,456,4,8055,7004
113485,945,8,37749,5992
23997,624,11,8056,6064
23998,737,7,8056,3729
23999,765,12,8056,4503
113486,1020,2,37749,4552
113487,0,4,37750,1191
113488,393,16,37750,3846
113489,582,12,37750,3654
113490,673,5,37750,3885
113491,0,19,37751,3925
24000,924,7,8056,3711
24001,0,9,8057,3827
24002,0,16,8058,126
24003,579,5,8058,2673
24004,680,3,8058,1263
24005,737,7,8058,6299
24006,0,18,8059,3723
24007,62,7,8059,6329
24008,242,14,8059,158
24009,0,19,8060,4840
24010,540,15,8060,1384
24011,596,9,8060,999
24012,638,8,8060,2586
24013,0,12,8061,6997
24014,0,12,8062,57
24015,0,12,8063,2
24016,0,17,8064,5960
24017,470,2,8064,7091
24018,0,13,8065,3706
24019,47,3,8065,1149
24020,247,4,8065,1150
24021,358,12,8065,3711
24022,0,9,8066,3469
24023,125,2,8066,4541
24024,266,6,8066,5811
24025,403,10,8066,3854
24026,457,2,8066,3752
24027,0,20,8067,5866
24028,485,11,8067,6716
24029,552,5,8067,4514
24030,751,5,8067,198
24031,0,3,8068,7107
24032,0,4,8069,5794
24033,0,7,8070,3485
24034,132,2,8070,4751
24035,0,13,8071,6292
24036,144,15,8071,1053
24037,0,13,8072,4541
24038,0,18,8073,3774
24039,0,13,8074,3767
24040,0,8,8075,3712
24041,504,5,8075,3653
24042,505,11,8075,4677
24043,542,6,8075,7269
24044,0,20,8076,3978
24045,0,8,8077,4328
24046,611,4,8077,5879
24047,0,13,8078,1148
24048,0,4,8079,3772
24049,197,3,8079,6293
24050,336,2,8079,6300
24051,435,3,8079,459
24052,555,11,8079,7107
24053,0,15,8080,4752
24054,287,2,8080,1990
24055,487,2,8080,3821
24056,0,16,8081,3368
24057,202,2,8081,57
24058,0,19,8082,3629
24060,547,5,8082,6280
24061,680,4,8082,7258
24062,0,15,8083,6823
24063,376,17,8083,6760
24064,559,13,8083,1077
24065,0,17,8084,3896
24066,129,4,8084,3730
24067,279,3,8084,3487
24068,460,4,8084,2673
24069,572,7,8084,4328
24070,0,9,8085,6292
24071,378,7,8085,1984
24072,0,5,8086,4586
24073,263,9,8086,62
24074,354,14,8086,652
24075,371,4,8086,1077
24076,0,3,8087,490
24077,533,2,8087,1421
24078,0,6,8088,5994
24079,369,8,8088,6111
24080,0,9,8089,6773
24081,156,6,8089,6868
24082,247,8,8089,7254
24083,0,13,8090,6111
24084,260,16,8090,7273
24085,411,14,8090,6065
24086,526,8,8090,5338
24087,615,12,8090,7274
24088,0,11,8091,3734
24089,214,13,8091,4683
24090,230,4,8091,7259
24091,341,3,8091,1186
24092,353,11,8091,480
24093,0,12,8092,798
24094,465,3,8092,3985
24095,0,14,8093,6927
24096,111,5,8093,4586
24097,308,4,8093,2547
24098,506,13,8093,3786
24099,545,7,8093,3978
113492,348,7,37751,2464
113493,512,9,37751,3713
113494,0,6,37752,6882
113495,577,3,37752,7271
113496,578,2,37752,6444
113497,617,3,37752,7502
113498,724,5,37752,2431
113499,0,14,37753,4461
113500,404,5,37753,2505
113501,555,3,37753,4856
113502,607,18,37753,4376
113503,732,7,37753,4585
113504,0,10,37754,2401
113505,0,5,37755,156
113506,273,3,37755,3892
113507,330,7,37755,4532
113508,432,13,37755,3702
113509,0,6,37756,7017
113510,75,3,37756,156
113511,239,3,37756,4511
113512,0,15,37757,3964
113513,396,4,37757,3444
113514,577,5,37757,4541
113515,687,2,37757,3514
113516,831,4,37757,3987
113517,0,19,37758,4526
113518,0,6,37759,3849
113519,646,6,37759,1727
113520,744,2,37759,4524
113521,0,5,37760,1776
113522,328,5,37760,6791
113523,0,11,37761,1400
113524,657,13,37761,2431
