id_festival,date_debut,date_fin,lieu_principal,nb_pass_dispo,nb_pass_indispo,nbPassTotal,nom_manifestation,site_web,tarif_pass,id_commune,id_domaine
820,2024-08-22,2024-08-26,SABLE SUR SARTHE,0,0,140,Festival de Sablé,www.festivaldesable.fr,26,541,11
821,2024-07-19,2024-08-19,ST Cere,0,0,87,FESTIVAL DE SAINT CERE,http://festival-saint-cere.com/,35,542,45
822,2024-06-03,2024-07-03,ST DENIS,0,0,239,Festival de Saint-Denis,,30,33,8
822,2024-06-03,2024-07-03,ST DENIS,0,0,239,Festival de Saint-Denis,,30,153,8
823,2024-07-14,2024-07-22,SAINTES,0,0,222,Festival de Saintes,www.festivaldesaintes.org,13,264,11
824,2024-05-24,2024-06-17,SULLY SUR LOIRE,0,0,291,Festival de Sully et du Loiret,http://www.festival-sully.fr/,25,543,8
825,2024-08-03,2024-08-14,La Cote d'Aime,0,0,146,FESTIVAL DE TARENTAISE,www.festivaldetarentaise.com,17,544,8
826,2024-07-17,2024-07-25,MEZE,0,0,87,FESTIVAL DE THAU - ESCALES MUSICALES,www.festivaldethau.com,35,545,0
827,2024-07-23,2024-08-02,FIGEAC,0,0,118,FESTIVAL DE THEATRE DE FIGEAC,http://festivaltheatre-figeac.com/,33,546,55
828,2024-08-11,2024-08-19,NOIRMOUTIER EN L ILE,0,0,115,Festival de théâtre de Noirmoutier,www.trpl.fr,10,547,55
829,2024-10-07,2024-10-08,ORLEANS,0,0,168,FESTIVAL DE TRAVERS,www.abcd45.com,15,548,9
830,2024-04-06,2024-04-07,PORNICHET,0,0,56,Festival DéamBulle,www.festivalbdpornichet.com,35,549,12
831,2024-07-27,2024-07-30,ARGENTON SUR CREUSE,0,0,175,Festival Debussy,http://www.festivaldebussy.com,28,550,8
832,2024-01-13,2024-01-30,STRASBOURG,0,0,84,Festival Décalages,http://www.scenes-du-nord.fr/,27,144,2
833,2024-08-14,2024-08-19,Conceze,0,0,163,FESTIVAL DECOUVRIR,http://www.festivaldecouvrir.com,30,551,9
834,2024-06-01,2024-06-03,ST Goueno,0,0,242,FESTIVAL DEJANTE,http://festival-dejante.com,25,552,3
834,2024-06-01,2024-06-03,ST Goueno,0,0,242,FESTIVAL DEJANTE,http://festival-dejante.com,25,893,3
835,2024-05-20,2024-05-21,SOULAC SUR MER,0,0,125,FESTIVAL D'ENERGIES DE SOULAC SUR MER,http://www.festivaldesenergies.org,16,553,3
836,2024-09-08,2024-09-09,PARIS,0,0,103,FESTIVAL DERIVES,www.derives-festival.com,22,35,5
837,2024-11-21,2024-11-28,NANTES,0,0,74,Festival des 3 Continents de Nantes,www.3continents.com,10,103,18
839,2024-06-27,2024-07-09,ST ETIENNE,0,0,53,FESTIVAL DES 7 COLLINES,http://www.festivaldes7collines.com,22,5,72
840,2024-05-17,2024-08-26,LA PETITE RAON,0,0,300,Festival des Abbayes en Lorraine,http://www.festivaldesabbayes.com/,15,555,11
841,2024-07-17,2024-08-02,BOURG ST MAURICE,0,0,235,FESTIVAL DES ARCS,https://www.festivaldesarcs.com,32,484,8
842,2024-02-23,2024-03-02,ST ETIENNE,0,0,77,FESTIVAL DES ARTS BURLESQUES,http://ntbeaulieu.fr/,26,5,10
843,2024-05-25,2024-05-26,Valleraugue,0,0,241,Festival des Arts dans la Rue de Valleraugue,https://www.villagenda.com/events/fr/gard/valleraugue,23,556,4
844,2024-07-07,2024-07-08,Aubigny Les Clouzeaux,0,0,168,Festival des arts de la rue d'Aubigny-Les Clouzeaux,https://www.aubigny-les-clouzeaux.fr/,11,557,4
845,2024-09-01,2024-09-02,Ste Savine,0,0,191,Festival des Arts de la Rue de Sainte Savine,https://www.lart-deco.com/festival-des-arts-de-la-rue,14,291,4
846,2024-03-30,2024-03-30,ST Andre des Eaux,0,0,223,Festival des arts sonnés,www.festival-des-arts-sonnes.fr,23,558,3
847,2024-07-05,2024-07-07,DOUAI,0,0,162,Festival des Binbins,http://www.ville-douai.fr/index.php/Festival-des-binbins?idpage=200,10,559,4
848,2024-10-28,2024-10-29,ST LAURENT NOUAN,0,0,100,FESTIVAL DES CAMPAGNES,http://fdc.absolu-live.fr/,11,560,3
849,2024-08-26,2024-08-27,Luzarches,0,0,213,FESTIVAL DES CARRIERES SAINT ROCH,www.carrieres-st-roch.fr,32,561,6
850,2024-11-10,2024-11-17,APT,0,0,173,Festival des cinémas d'Afrique du Pays d'Apt,http://www.africapt-festival.fr/,17,562,18
851,2024-10-04,2024-10-15,PARIS,0,0,147,Festival des cinémas différents et expérimentaux de Paris,http://www.cjcinema.org/pages/festival_edition.php,9,35,42
852,2024-09-23,2024-10-08,BAGNOLET,0,0,122,FESTIVAL DES CLOWNS DES BURLESQUES ET DES EXCENTRIQUES,www.lesamovar.net,18,563,26
853,2024-09-09,2024-09-09,Fargues ST Hilaire,0,0,201,FESTIVAL DES COTEAUX BORDELAIS,http://www.coteaux-bordelais.fr/,33,564,2
854,2024-02-07,2024-02-11,Luchon,0,0,205,Festival des créations télévisuelles de Luchon,http://www.festivaldeluchon.tv/,9,565,41
855,2024-10-21,2024-10-22,AUXERRE,0,0,106,FESTIVAL DES CRO MIGNONS,www.lesilex.fr,15,34,5
856,2024-06-11,2024-06-26,PARIS,0,0,69,FESTIVAL DES CULTURES JUIVES,http://www.festivaldesculturesjuives.org,24,35,1
857,2024-10-15,2024-10-17,ANNECY,0,0,150,FESTIVAL DES EMPREINTES SONORES,www.terresdempreintes.com,26,51,6
857,2024-10-15,2024-10-17,ANNECY,0,0,150,FESTIVAL DES EMPREINTES SONORES,www.terresdempreintes.com,26,712,6
858,2024-06-10,2024-06-10,MONTPELLIER,0,0,65,Festival des Fanfares de Montpellier,http://festivalfanfare.free.fr/,34,29,0
859,2024-08-25,2024-08-26,SURGERES,0,0,143,FESTIVAL DES FESTIVALS,https://la.charente-maritime.fr/culture-patrimoine/festival-des-festivals,20,566,42
860,2024-08-16,2024-08-20,Concarneau,0,0,252,Festival des Filets Bleus,http://www.festivaldesfiletsbleus.fr/,31,567,0
861,2024-11-21,2024-11-24,LYON,0,0,263,Festival des fims et des livres voyageurs,www.quaisdudepart.fr,11,9,60
862,2024-06-21,2024-07-17,COMPIEGNE,0,0,285,FESTIVAL DES FORÊTS,www.festivaldesforets.fr,11,568,8
863,2024-09-27,2024-10-07,LIMOGES,0,0,126,Festival des francophonies en Limousin,www.lesfrancophonies.com,11,302,2
864,2024-09-01,2024-09-02,LAIMONT,0,0,285,FESTIVAL DES GRANGES,www.festivaldesgranges.com,16,569,7
865,2024-09-08,2024-09-09,Macau,0,0,233,FESTIVAL DES GUEILLES DE BONDE DE MACAU,www.festivalgueillesdebonde.com,26,570,2
866,2024-07-06,2024-07-16,ST RAPHAEL,0,0,233,FESTIVAL DES JAZZ DE SAINT RAPHAEL,www.ville-saintraphael.fr,25,571,7
867,2024-06-30,2024-07-01,ST Paterne Racan,0,0,286,FESTIVAL DES KAMPAGN'ARTS,http://www.kampagnarts.fr/,34,572,3
868,2024-11-14,2024-11-17,COGNAC,0,0,176,Festival des littératures européennes de Cognac,www.litteratures-europeennes.com,34,267,24
869,2024-08-24,2024-08-26,Montmorillon,0,0,69,FESTIVAL DES LUMIERES DE MONTMORILLON,www.festival-des-lumieres.com,27,573,11
870,2024-06-07,2024-06-08,ST Poix,0,0,233,Festival des Mouillotins,www.mouillotins.fr,22,574,5
871,2024-08-12,2024-08-13,LORGUES,0,0,296,FESTIVAL DES MUSIQUES INSOLENTES,www.mdlc-lef.com,29,575,2
872,2024-10-22,2024-12-01,MARSEILLE,0,0,106,FESTIVAL DES MUSIQUES INTERDITES,www.musiques-interdites.eu,26,2,8
873,2024-08-25,2024-08-27,St -Antoine de Ficalba,0,0,154,FESTIVAL DES MUSIQUES SACREES DU MONDE DE SAINT-ANTOINE DE FICALBA,http://sacree-saint-antoine.fr/,13,576,6
874,2024-01-16,2024-01-28,FORT DE FRANCE,0,0,110,Festival des Petites formes,http://tropiques-atrium.fr/,19,442,55
875,2024-06-13,2024-06-15,MONTBELIARD,0,0,234,FESTIVAL DES QUATRE SAISONS,,26,577,2
876,2024-11-17,2024-11-18,Rouziers de Touraine,0,0,143,FESTIVAL DES QUATRE TEMPS,http://www.festivaldes4temps.com,26,578,5
877,2024-07-05,2024-07-09,ST ETIENNE,0,0,252,FESTIVAL DES ROCHES CELTIQUES,,13,5,0
878,2024-04-27,2024-04-27,Auriac sur Vendinelle,0,0,200,Festival des Ruelles,https://www.festival-les-ruelles-auriac.fr/,20,579,4
879,2024-04-03,2024-04-06,VALENCE,0,0,83,Festival des Scénaristes de Valence,http://scenarioaulongcourt.com,21,338,42
880,2024-10-07,2024-10-08,SURESNES,0,0,164,FESTIVAL DES VENDANGES DE SURESNES,https://www.suresnes.fr/Temps-libre/Les-rendez-vous-annuels/Festival-des-Vendanges,34,580,4
881,2024-09-01,2024-09-03,MORIERES LES AVIGNON,0,0,278,FESTIVAL DES VENTS,http://www.festivaldesvents.com,10,581,7
882,2024-06-14,2024-06-23,Moissac,0,0,123,FESTIVAL DES VOIX A MOISSAC,,21,582,5
883,2024-06-09,2024-07-10,VITRE,0,0,234,Festival DésARTiculé,https://desarticule.fr/festival/,35,335,4
884,2024-09-24,2024-10-01,PARIS,0,0,144,FESTIVAL DESOBEISSANT AU THEATRE DES DEUX ANES,www.2anes.com/festivaldesobeissant,19,35,10
885,2024-07-23,2024-08-15,HARDELOT,0,0,159,FESTIVAL D'HARDELOT,http://www.festival-hardelot.fr/,18,583,8
886,2024-08-03,2024-08-15,Bourg Madame,0,0,210,FESTIVAL D'HIX,http://www.bourg-madame.fr/,23,479,7
887,2024-01-27,2024-02-03,BOURG LA REINE,0,0,137,FESTIVAL D'HUMOUR DE BOURG LA REINE,http://caelmjc.com,34,584,10
888,2024-10-24,2024-10-28,COLMAR,0,0,175,FESTIVAL D'HUMOUR DE COLMAR,www.festival-humour-colmar.fr/,27,269,10
889,2024-10-31,2024-11-04,VILLARD DE LANS,0,0,85,FESTIVAL D'HUMOUR DE VILLARD DE LANS,www.festivalvdl.com,8,585,10
891,2024-06-10,2024-09-01,Dieppe,0,0,266,Festival Diep-Haven,https://www.diephaven.org/,16,587,16
892,2024-07-17,2024-07-23,ISSOIRE,0,0,296,FESTIVAL D'ISSOIRE,www.festival-issoire.fr,30,588,73
893,2024-01-07,2024-02-03,CHANGE,0,0,102,FESTIVAL DIVERSCENES,http://diverscene.jimdo.com,26,91,0
894,2024-07-06,2024-07-09,SAMOIS SUR SEINE,0,0,234,FESTIVAL DJANGO REINHARDT,www.festivaldjangoreinhardt.com,35,589,7
895,2024-05-30,2024-06-01,LE BLEYMARD,0,0,227,Festi'val d'Olt,www.festivaldolt.org,29,590,74
896,2024-11-24,2024-12-03,PARIS,0,0,237,FESTIVAL DON QUIJOTE,http://www.festivaldonquijote.fr,23,35,75
897,2024-07-07,2024-07-09,Egreville,0,0,53,FESTIVAL DOUVE BLANCHE,https://www.ladouveblanche.com,26,591,3
898,2024-08-02,2024-08-04,CROZON,0,0,228,FESTIVAL DU BOUT DU MONDE,www.festivalduboutdumonde.com,31,592,0
899,2024-08-02,2024-08-04,PAIMPOL,0,0,294,FESTIVAL DU CHANT DE MARIN,,17,593,0
900,2024-07-26,2024-07-30,Sollies Pont,0,0,65,FESTIVAL DU CHATEAU A SOLLIES PONT,,18,594,3
901,2024-09-02,2024-09-10,DEAUVILLE,0,0,61,Festival du Cinéma américain de Deauville,www.festival-deauville.com,26,52,18
902,2024-07-14,2024-07-21,NIMES,0,0,231,Festival du cinéma belge à Nîmes et en Garrigues,www.festivalcinemabelge.fr,17,100,18
903,2024-04-09,2024-04-16,PARIS,0,0,106,Festival du cinéma brésilien de Paris,http://www.festivaldecinemabresilienparis.com,26,35,18
904,2024-06-30,2024-07-09,La Foa,0,0,129,Festival du cinéma de La Foa,https://www.festivalcinemalafoa.nc/,33,595,42
905,2024-10-13,2024-10-16,Poindimie,0,0,285,Festival du cinéma des peuples Anuu-ru-Aboro,http://www.anuuruaboro.com/,22,596,42
906,2024-03-28,2024-04-07,NANTES,0,0,252,Festival du Cinéma Espagnol de Nantes,www.cinespagnol-nantes.com,13,103,18
907,2024-06-06,2024-06-13,STRASBOURG,0,0,237,Festival du cinéma israélien Shalom Europa,http://shalomeuropa.eu/,21,144,18
908,2024-11-21,2024-11-26,Honfleur,0,0,205,Festival du cinéma Russe à Honfleur,http://festival-honfleur.fr/,22,381,18
909,2024-10-18,2024-10-27,AUCH,0,0,67,Festival du Cirque Actuel  CIRCa,http://www.circa.auch.fr/index.php/fr/,19,249,26
910,2024-02-01,2024-02-04,PARIS,0,0,83,Festival du cirque de demain,http://www.cirquededemain.paris/,19,35,26
911,2024-07-17,2024-09-02,Saint Gaudens,0,0,68,FESTIVAL DU COMMINGES,https://www.festival-du-comminges.com/,12,597,11
912,2024-06-10,2024-06-23,Collias,0,0,230,FESTIVAL DU CONTE EN UZEGE,http://www.festivalduconte-enuzege.fr/,10,497,50
913,2024-10-04,2024-10-08,Meudon,0,0,207,Festival du Court Métrage dHumour de Meudon,http://www.festivalmeudon.org,20,598,51
915,2024-07-04,2024-07-08,GRENOBLE,0,0,231,Festival du court métrage en plein-air de Grenoble,https://www.cinemathequedegrenoble.fr/festival/,8,104,51
916,2024-02-02,2024-02-10,CLERMONT FERRAND,0,0,109,Festival du court-métrage de Clermont-Ferrand,https://clermont-filmfest.org/,26,99,51
917,2024-10-06,2024-10-08,ST MAUR DES FOSSES,0,0,85,FESTIVAL DU COURT-MÉTRAGE DE SAINT-MAUR-DES-FOSSÉS,http://www.saintmaur-court-metrage.com/,9,599,51
918,2024-10-04,2024-10-16,Fameck,0,0,208,Festival du film arabe de Fameck,www.cinemarabe.org,26,600,18
919,2024-11-17,2024-11-26,VILLEURBANNE,0,0,227,Festival du film court de Villeurbanne,www.festcourt-villeurbanne.com,13,601,51
920,2024-05-04,2024-05-17,ST DENIS,0,0,264,Festival du film daventure,http://www.auboutdureve.fr/,15,441,42
922,2024-06-14,2024-06-18,Cabourg,0,0,273,Festival du Film de Cabourg,www.festival-cabourg.com,35,197,42
923,2024-07-29,2024-08-04,Lama,0,0,286,Festival du film de Lama,http://www.festilama.org,10,602,42
924,2024-12-06,2024-12-10,Autrans Meaudre en Vercors,0,0,234,Festival du film de montagne,https://festival-autrans.com/fr,9,603,42
925,2024-10-14,2024-10-21,ST Paul Trois Chateaux,0,0,117,Festival du film de Saint-Paul-Trois-Châteaux,http://www.festivaldufilm-stpaul.com,16,604,42
926,2024-11-14,2024-11-18,Sarlat,0,0,65,Festival du film de Sarlat,www.festivaldufilmdesarlat.com,27,605,42
927,2024-10-06,2024-10-15,Le Croisic,0,0,72,Festival du film du Croisic De la page à l'image,http://www.festivaldufilmducroisic.com/,31,606,42
928,2024-08-21,2024-08-27,ANGOULEME,0,0,275,Festival du Film Francophone d'Angoulême,http://www.filmfra,13,461,42
930,2024-10-27,2024-11-12,Villerupt,0,0,150,Festival du film italien de Villerupt,www.festival-villerupt.com,17,607,18
933,2024-10-02,2024-10-07,BISCARROSSE,0,0,84,Festival du film Québécois des Grands Lacs de Biscarrosse,https://www.festival-cine-quebec-biscarrosse.com/,26,609,18
934,2024-09-15,2024-09-17,METZ,0,0,274,FESTIVAL DU FILM SUBVERSIF DE METZ,www.festival-subversif.com,33,610,42
935,2024-11-18,2024-11-26,Gonfreville l Orcher,0,0,232,Festival du grain à démoudre de Gonfreville l'Orcher,http://dugrainademoudre.net/,30,611,42
935,2024-11-18,2024-11-26,Gonfreville l Orcher,0,0,232,Festival du grain à démoudre de Gonfreville l'Orcher,http://dugrainademoudre.net/,30,653,42
936,2024-07-28,2024-08-13,VILLEFAVARD,0,0,298,FESTIVAL DU HAUT LIMOUSIN,http://www.festivalduhautlimousin.com,20,612,8
937,2024-08-22,2024-08-27,HAGUENAU,0,0,58,FESTIVAL DU HOUBLON,http://www.festivalduhoublon.eu/,16,613,0
938,2024-05-09,2024-05-18,STRASBOURG,0,0,284,Festival du livre audio de Strasbourg,www.laplumedepaon.com,14,144,76
939,2024-09-06,2024-09-08,COLLIOURE,0,0,170,Festival du livre Dune mer à lautre,www.collioure.fr/fr,27,268,24
940,2024-11-29,2024-12-01,ROUEN,0,0,82,Festival du livre de jeunesse de Rouen,www.festival-livre-rouen.fr,8,62,77
941,2024-05-23,2024-05-26,CHERBOURG EN COTENTIN,0,0,198,Festival du livre de jeunesse et de BD de Cherbourg,http://festivaldulivre.com/,13,614,77
942,2024-01-27,2024-01-28,St Orens de Gameville,0,0,219,Festival du livre de jeunesse Occitanie,http://festival-livre-jeunesse.fr,15,615,77
945,2024-11-19,2024-11-24,PONT ST ESPRIT,0,0,193,Festival du livre de Pont Saint Esprit,www.festivallivrepont.fr,15,617,24
946,2024-10-26,2024-10-27,CARHAIX PLOUGER,0,0,125,Festival du livre en Bretagne,https://www.festivaldulivre-carhaix.bzh/fr/,30,618,24
947,2024-10-13,2024-11-14,PARIS,0,0,52,Festival du Mois Kréyol,https://lemoiskreyol.fr/,15,35,2
948,2024-08-05,2024-08-11,LE MONASTIER SUR GAZEILLE,0,0,103,FESTIVAL DU MONASTIER LA MUSIQUE DES CUIVRES,www.festivaldumonastier.fr,32,619,5
949,2024-05-31,2024-06-04,La Charite sur Loire,0,0,90,Festival du mot,http://www.festivaldumot.fr/,21,168,24
950,2024-04-02,2024-04-07,Brive la Gaillarde,0,0,165,Festival du moyen-métrage de Brive,www.festivalcinemabrive.fr,27,188,51
951,2024-08-19,2024-09-01,LES BOIS D ANJOU,0,0,82,Festival du nouveau Théâtre Populaire,www.festivalntp.com,34,620,55
952,2024-07-28,2024-10-11,MONTIGNAC,0,0,201,Festival du Périgord Noir,www.festivalmusiqueperigordnoir.com,10,519,8
953,2024-11-09,2024-11-12,VILLENEUVE LEZ AVIGNON,0,0,189,FESTIVAL DU POLAR,http://www.polar-villeneuvelezavignon.fr/,20,621,34
954,2024-10-18,2024-10-20,COGNAC,0,0,179,Festival du polar de Cognac,https://www.festival-polar-cognac.fr/,12,267,78
956,2024-09-29,2024-09-30,BOULOGNE SUR MER,0,0,257,Festival du Poulpaphone,www.agglo-boulonnais.fr/,24,502,3
957,2024-05-23,2024-05-26,CHAMBERY,0,0,86,Festival du premier roman de Chambery,http://www.festivalpremierroman.com,15,138,24
958,2024-05-02,2024-05-05,LAVAL,0,0,179,Festival du premier roman et des littératures contemporaines de Laval,http://www.festivalpremierroman.fr/,22,623,24
959,2024-06-09,2024-07-09,CERGY PONTOISE,0,0,204,Festival du Regard,http://www.festivalduregard.fr/fr/index.html,16,219,30
960,2024-10-17,2024-10-22,ST RAPHAEL,0,0,257,FESTIVAL DU RIRE A SAINT RAPHAEL,http://www.saint-raphael.com,34,571,10
961,2024-05-20,2024-05-25,CAVAILLON,0,0,144,FESTIVAL DU RIRE DE CAVAILLON,http://www.mjccavaillon.fr/,31,624,10
962,2024-11-17,2024-11-19,GRAVELINES,0,0,288,FESTIVAL DU RIRE DE GRAVELINES,www.tourisme-gravelines.fr/fr/agenda/festival-du-rire,11,625,10
964,2024-08-25,2024-09-02,YSSINGEAUX,0,0,113,FESTIVAL DU RIRE D'YSSINGEAUX,http://www.festivaldurire.fr,32,627,10
964,2024-08-25,2024-09-02,YSSINGEAUX,0,0,113,FESTIVAL DU RIRE D'YSSINGEAUX,http://www.festivaldurire.fr,32,1178,10
966,2024-07-23,2024-07-24,PIERRELATTE,0,0,259,FESTIVAL DU ROCHER,http://www.ville-pierrelatte.fr/83-actualites/1335-festival-du-rocher-2,32,629,5
967,2024-08-25,2024-08-27,BREAL SOUS MONTFORT,0,0,157,FESTIVAL DU ROI ARTHUR,www.festivalduroiarthur.fr,29,630,0
968,2024-01-26,2024-01-27,BAIN DE BRETAGNE,0,0,111,FESTIVAL DU SCHMOUL,www.schmoulbrouk.com,25,115,3
969,2024-06-02,2024-06-04,OYTIER ST OBLAS,0,0,74,FESTIVAL DU TONTON,https://www.festival-du-tonton.com,28,631,5
970,2024-07-18,2024-08-24,Le VIGAN,0,0,288,FESTIVAL DU VIGAN,www.festivalduvigan.fr,11,632,8
972,2024-06-12,2024-06-18,AUCH,0,0,52,FESTIVAL ECLATS DE VOIX A AUCH,,10,249,9
973,2024-10-07,2024-10-22,BRESSUIRE,0,0,129,FESTIVAL ECLATS DE VOIX EN BOCAGE BRESSUIRAIS,www.voix-danses.fr,11,633,5
974,2024-07-01,2024-07-01,ECRETTEVILLE LES BAONS,0,0,58,FESTIVAL ECRETTEVILLE LES BAONS,https://lestroubadoursalarue.fr/,15,634,3
975,2024-04-24,2024-04-28,LORIENT,0,0,300,Festival Eldorado,http://theatredelorient.fr/festival-eldorado/,14,635,55
976,2024-03-20,2024-03-23,BREST,0,0,264,FESTIVAL ELECTR()CUTION,www.ensemblesillages.com,14,79,7
977,2024-11-09,2024-11-17,TOURS,0,0,149,FESTIVAL EMERGENCES,www.festivalemergences.fr,9,48,7
978,2024-09-15,2024-09-24,ARC LES GRAY,0,0,166,FESTIVAL EN ARC,www.festivalenarc.fr,16,636,55
979,2024-07-31,2024-08-05,MONT DE MARSAN,0,0,101,Festival en Bastides,http://espaces-culturels.fr/festival-en-bastides-2018/,28,428,4
980,2024-07-04,2024-07-22,Aix en Othe,0,0,189,FESTIVAL EN OTHE,www.festivalenothe.org,9,637,5
981,2024-11-18,2024-11-26,BELFORT,0,0,206,Festival Entrevues de Belfort,www.festival-entrevues.com,18,130,42
982,2024-05-17,2024-05-19,CAEN,0,0,191,Festival Époque,http://caen.fr/epoque,8,77,24
983,2024-06-24,2024-09-02,TRELAZE,0,0,180,FESTIVAL ESTIVAL DE TRELAZE,http://www.trelaze.fr/,11,638,3
984,2024-09-29,2024-10-01,AMBOISE,0,0,95,FESTIVAL EUROPEEN DE MUSIQUE RENAISSANCE,www.vinci-closluce.com,9,290,11
985,2024-11-09,2024-11-12,ST Paul les Dax,0,0,233,"Festival européen des Artistes de cirque, Saint-Paul-lès-Dax",https://www.festivalcirquesaintpaul.com/,16,639,26
986,2024-11-07,2024-11-12,BREST,0,0,103,Festival européen du film court de Brest,www.filmcourt.fr,25,79,51
987,2024-09-15,2024-09-24,STRASBOURG,0,0,172,Festival européen du film fantastique de Strasbourg,www.strasbourgfestival.com,25,144,42
988,2024-07-02,2024-07-22,PARIS,0,0,192,FESTIVAL EUROPÉEN JEUNES TALENTS,www.jeunes-talents.org,30,35,8
989,2024-01-15,2024-02-21,PARIS,0,0,283,FESTIVAL FAITS D'HIVER,www.faitsdhiver.com,22,35,17
990,2024-11-08,2024-11-12,ST ETIENNE,0,0,147,FESTIVAL FEMME(S),lepax.fr/,18,5,5
991,2024-06-29,2024-07-02,La Ferte sous Jouarre,0,0,97,FESTIVAL FERTE JAZZ,www.fertejazz.com,33,640,7
992,2024-09-16,2024-09-17,ST JEAN DE VEDAS,0,0,98,FESTIVAL FESTIN DE PIERRES,www.festindepierres.com,21,641,4
993,2024-02-09,2024-02-18,POITIERS,0,0,299,Festival Filmer le travail,http://filmerletravail.org/,24,11,42
993,2024-02-09,2024-02-18,POITIERS,0,0,299,Festival Filmer le travail,http://filmerletravail.org/,24,1243,42
994,2024-08-24,2024-08-27,ROSTRENEN,0,0,183,FESTIVAL FISEL,www.fisel.org,31,642,0
995,2024-04-18,2024-05-05,AIX EN PROVENCE,0,0,120,FESTIVAL FLAMENCO AZUL,www.festivalflamenco-azul.com,30,39,0
996,2024-04-04,2024-04-14,TOULOUSE,0,0,136,FESTIVAL FLAMENCO DE TOULOUSE,www.festival-flamenco-toulouse.fr,22,1,0
997,2024-04-30,2024-05-11,EPINAL,0,0,175,FESTIVAL FLOREAL MUSICAL,https://www.lorraineaucoeur.com,17,368,8
998,2024-03-17,2024-04-13,Colomiers,0,0,281,FESTIVAL FOUS D'ARCHET,http://www.arpalhands.org,19,414,0
999,2024-06-16,2024-06-18,NANTES,0,0,291,Festival Fumetti,http://www.maisonfumetti.fr/,11,103,12
1001,2024-09-01,2024-09-10,BERGERES SOUS MONTMIRAIL,0,0,267,FESTIVAL GRANGE,http://www.chantmorin.com,31,644,9
1002,2024-10-15,2024-10-16,GRENADE,0,0,272,FESTIVAL GRENAD'IN,https://fr-fr.facebook.com/grenadin.schoolfest/,28,645,3
1003,2024-09-16,2024-09-17,Ampoigne,0,0,140,FESTIVAL HARMONICA AMPOIGNE,https://www.festival-harmonica-ampoigne.com/,11,646,6
1004,2024-02-27,2024-03-10,MAUBEUGE,0,0,153,FESTIVAL HARPE EN AVESNOIS,http://www.harpeenavesnois.com,28,647,6
1005,2024-06-23,2024-06-25,ST FLOUR,0,0,236,FESTIVAL HAUTES TERRES,www.festivalhautesterres.fr,13,146,5
1006,2024-10-13,2024-10-15,Rouziers de Touraine,0,0,272,FESTIVAL HILLBILLY BOP,www.festival-hillbilly-bop.com,24,578,0
1007,2024-03-01,2024-03-09,BANDRABOUA,0,0,271,Festival Hip Hop évolution,https://fr-fr.facebook.com/hiphopevolutionmayotte/,27,648,37
1008,2024-05-24,2024-05-25,CLERMONT FERRAND,0,0,283,FESTIVAL HIPPOCAMPUS,http://www.festival-hippocampus.com,9,99,3
1009,2024-04-27,2024-04-27,Neuvecelle,0,0,76,FESTIVAL HISTOIRE D'EN RIRE,http://www.mairie-neuvecelle.fr/,17,649,10
1010,2024-11-10,2024-11-18,TOULOUSE,0,0,137,Festival Histoires de cinéma,www.lacinemathequedetoulouse.com,11,1,79
1011,2024-05-24,2024-06-26,HOLTZHEIM,0,0,56,FESTIVAL HOLTZI,www.festivalholtzi.fr,19,650,10
1012,2024-03-02,2024-03-31,MARTIGNAS SUR JALLE,0,0,289,FESTIVAL HUMOUR AU FEMININ A MARTIGNAS SUR JALLE,http://www.bordeaux-metropole.fr/Agenda/Festival-Humour-au-Feminin,16,651,10
1014,2024-01-23,2024-02-10,TOULOUSE,0,0,238,Festival ICI&LA,http://laplacedeladanse.com/icietla2019,8,1,17
1015,2024-09-29,2024-09-30,TOURS,0,0,245,FESTIVAL IMAG'IN,,18,48,3
1016,2024-12-05,2024-12-13,PARIS,0,0,116,Festival Impatience,http://www.festivalimpatience.fr/,12,35,55
1017,2024-09-30,2024-09-30,MARSEILLE,0,0,269,FESTIVAL IMPRESSIONS VISUELLES ET SONORES,www.impressionsvisuellesetsonores.fr,9,2,3
1018,2024-06-02,2024-06-04,NANTES,0,0,83,FESTIVAL INDIGENES,http://www.stereolux.org,17,103,3
1019,2024-08-04,2024-08-13,LORIENT,0,0,211,Festival Interceltique de Lorient,www.festival-interceltique.bzh,12,635,0
1020,2024-07-03,2024-07-22,AIX EN PROVENCE,0,0,94,Festival international dArt Lyrique dAix-en-Provence,www.festival-aix.com,33,39,45
1022,2024-07-07,2024-07-30,BEAUNE,0,0,80,Festival international dopéra baroque,www.festivalbeaune.com,33,133,11
1023,2024-03-26,2024-03-31,PONTARLIER,0,0,297,Festival international de cinéma d'animation de Pontarlier,https://www.ccjb.fr/,10,652,47
